,turn_id,Q0,passage_id,relevance_score,passage
20920,140_4-16,0,MARCO_32_1002744496-1,0,"How to cook Nigerian Jollof Rice | All Nigerian Recipes Home >> Nigerian Rice Recipes >> How to cook Nigerian Jollof Rice How to cook Nigerian Jollof Rice Nigerian Jollof Rice The Nigerian rice recipe discussed here is the classic Nigerian Jollof Rice prepared at parties.  This is the most popular Nigerian rice recipe.  This is why you will always see it in parties.  It is quite easy to prepare if you follow the simple steps.  How to Cook Nigerian Jollof Rice  [  Video]  The following are other variations of Jollof Rice.  Click the links for the recipes: Beef Mince Jollof Rice Smoky Party Jollof Rice without Firewood Leafy Jollof Rice Coconut Jollof Rice Mixed Vegetable Jollof Rice Rice and Beans Ingredients 3¾ cups (750g) long grain parboiled rice 2-3 cups Tomato Stew Chicken (whole chicken, drumsticks or chicken breast) Pepper and salt (to taste) 2 medium onions 3 Knorr cubes 2 teaspoons thyme 2 teaspoons curry powder (Nigerian curry powder)  Before you cook Jollof Rice Prepare the tomato stew.  Visit the Tomato Stew page for details on how to do that.  It is advisable to prepare tomato stew before hand and keep in the freezer.  This is so that whenever you want to cook any jollof rice related dish, it is just a matter of adding it to your cooking."
21188,141_1-1,0,MARCO_51_3565148-2,0,"Why a 20% down payment is ideal for lenders Mortgage lenders evaluate your credit profile, your debt-to-income ratio, your job history and your assets to make an educated guess about whether you will manage to repay your loan responsibly. A 20% down payment is viewed as ideal by lenders because you are investing a significant amount of your own money in your home and therefore the lender’s risk is reduced.  If you make a 20% down payment, you won’t have to pay private mortgage insurance.  PMI provides insurance to the lender in case you default on your loan.  Advantages of a 20% down payment for buyers In addition to eliminating the need for PMI, a 20% down payment on a house will qualify you for a slightly lower interest rate than a borrower who makes a smaller down payment.  Another benefit is that you will borrow less money, making your monthly payments smaller.  In addition, you will instantly have 20% equity in your home, which you can borrow against in the future or get back as part of your profit when you sell.  On the other hand, keep in mind that 20% of the average home price in the nation ($200,000) is $40,000."
21085,141_1-1,0,MARCO_24_1124889951-3,0,"These brands pay Survey Junkie to collect the consumers’ opinions and reviews about various products and services they use in their daily lives. Survey Junkie takes money from these brands and pays their users a minute portion of it to get their opinion through surveys.  I hope that is clear!  There is no inside thing!  (or is it?)  Is Survey Junkie legit?  Yes!  Survey Junkie is a legitimate paid survey site that actually does pay it’s users and has more than 3 million active users.  Ofcourse it can not make you a living but can help you pay your gas bills, have Starbucks coffee, go on a small picnic or save some amount of money every month to start a profitable online or offline business.  By the way if you want to start a profitable online business, you can check out my step by step guide to starting a profitable blog that costs less than 100 dollars to start and has huge potential to be scaled to huge level where you would be able to start a passive income stream.  Is Survey Junkie safe?  Yes!  Survey Junkie is a safe company."
21178,141_1-1,0,MARCO_48_397337567-10,0,"And some first-time home buyer programs offer down payment assistance that can further reduce upfront costs. “Some first-time home buyer programs offer down payment assistance that can further reduce upfront costs.”  Yet more than three-fifths (62%) of Americans think you need a down payment of 20% or more to buy a home, according to the NerdWallet 2020 Home Buyer Report.  That's likely because a 20% down payment on a conventional loan is considered an exemplar and often used to quote mortgage rates.  And it's an important criterion — with 20% down you can avoid paying for private mortgage insurance.  Getting ready to buy a home?  We’ll find you a highly rated lender in just a few minutes.  Enter your ZIP code to get started on a personalized lender match.  ZIP code Get my lender match »  MORE:  The down payment needed to buy a home Is it worth putting down 20%?  Aside from making your offer look stronger in a competitive market and avoiding mortgage insurance, making a 20% down payment has other advantages: Your monthly payment will be lower.  You’ll likely earn a lower mortgage interest rate.  Lenders will be more likely to compete for your business. »  MORE:"
21104,141_1-1,0,MARCO_27_119528132-5,0,"Victims of these mills sometimes discover, years later, that their offer has been rejected and they still owe accumulating penalties and interest, Caplan says. “Tax professionals know that obtaining an OIC is very difficult to accomplish,” says Caplan.  “We think the acceptance rate is under 20%.  You must have very little income or ability to generate income and have liabilities higher than your assets.”  An illness or disability can help make the case.  Hazel Davis, a former IRS agent for 34 years, who also works at McGladrey LLP as a Manager in their Tax Controversy Services practice (part of its Washington National Tax Office), said in her hometown of Greensboro, North Carolina, these mills often hired former IRS agents who would appear in TV ads.  “Taxpayers need to be aware of these scams,” she said.  “They make it sound so easy to get an OIC, but it’s not.  It’s a very grueling process.”  To request a payment plan, you must offer the IRS a minimum of 20% of what you owe, and the balance within five months or five payments.  The longest repayment period it will negotiate is 24 months."
21199,141_1-1,0,MARCO_56_54544028-7,0,"You can also negotiate for a lower interest rate and, in competitive markets, putting down 20% can give you an edge over buyers who don’t, whom sellers may view as a riskier option. Making a 20% down payment can also help you snag a lower interest rate, thus decreasing your monthly payment and how much you’ll pay in interest over the life of the loan.  Still, there are loan programs that let borrowers make a smaller down payment without incurring PMI, but if you’re going with a conventional loan, 20% is usually ideal.  Evaluate your budget Lenders want reassurance that you’ll be able to make your mortgage payments on time in addition to all of your other financial obligations.  To do this, they determine your debt-to-income ratio.  First, they’ll look at your front-end ratio — your monthly housing payment (including insurance, interest, taxes, and PMI, if applicable) divided by your monthly income.  The general rule of thumb is to keep this at or below 28%.  Next, the lender will look at your back-end ratio, which shows how much of your monthly income goes to service your existing debt (e.g., car loans, student loans, credit card payments)."
21296,141_1-3,0,MARCO_29_1486746889-2,0,"When compared with other robo-advisors, it gives you more control of where your money goes, but still makes the hard decisions for you. When you sign up for M1 Finance, you can create a ‘pie’ allocating specific percentages of your investment money to certain companies or sectors.  You can opt to copy expert investment pies, build your own completely, or opt for something in the middle.  For investment options, M1 Finance offers stocks and ETFs, and there is only a $100 account minimum to get started.  M1 Finance is also well-known for their commission free trading, which makes investing a lot more accessible to the average person.  You can access their investment tools via the M1 Finance app or online.  Is M1 Finance safe?  M1 Finance is breaking the mold of a traditional robo-advisor by offering no commission fees and app-based investing.  When investing your money in any new venture or platform, you may find yourself wondering if it is safe.  Although M1 Finance is a completely online service, they still offer the safety features that you would expect from any other broker-dealer.  They are registered as a broker with FINRA and are SIPC insured.  SIPC insurance covers any securities you hold with M1 Finance up to $500,000."
21368,141_1-3,0,MARCO_45_128572234-15,0,"Good employee education can reduce phishing success significantly, but there is always someone who doesn’t pay attention, is in a hurry that day, or is simply outsmarted by a very clever cybercriminal. 7. Continuous Simulated Phishing Run an initial phishing simulation campaign to establish a baseline percentage of which users are phish-prone.  Continue simulated phishing attacks at least once a month, but twice is better.  Once users understand that they will be tested on a regular basis, and that there are repercussions for repeated failures, behavior changes.  They develop a less trusting attitude and get much better at spotting a scam email.  Randomize email content and times they are sent to different employees.  When they all get the same thing, one employee spots it and leans out of the cubicle to warn the others. 8.  Stay Aware of Red Flags Security awareness training should include teaching people to watch out for red flags."
21319,141_1-3,0,MARCO_34_1105266666-3,0,"Anyway do not make a big thing out of it, it just means that Prosper is a good and legit company that takes good care of the people who borrow and lend money. They do this by not giving everybody the approval for a loan.  Interest Rates are Too High Many borrowers have this type of common prosper loan complaints.  When borrowing money have in mind the interest rate you will have to pay, is it 14 % or less.  It depends on the amount of money you borrow and the credit score you have.  To solve this problem you can improve your credit score for example.  Then apply for as much as you need, do not go for the highest borrow of $35,000.  Because if you take a bigger loan the more interest pay you will have.  Carefully think about do you want a 5 year or a 3 year loan.  If you can afford to pay off the 3 year loan take it because it will lower your interest rate.  If you have recently applied for a credit somewhere that means that your credit score fell down.  To ensure better interest rates wait some time before you apply for a loan at Prosper.  Expensive Loan Payments There have been some complaints about high loan payments."
21391,141_1-3,0,MARCO_51_1528186483-1,0,"Forex Scams (2021) - Scam Detector Sections Home About Scams Amazon Scams Apple Scams Bitcoin Scams Car Buying Scams Cash App Scams Craigslist Scams Credit Card Scams eBay Scams Email Scams Face To Face Scams Facebook Scams Financial Scams Gift Card Scams Instagram Scams Insurance Scams Job Scams OfferUp Scams Medicare Scams PayPal Scams Phishing Scams Phone Scams Real Estate Scams Social Media Scams Social Security Scams Timeshare Scams Travel Scams How To Stay Safe Online Venmo Scams Trending Contact Subscribers Validator Find Scams Amazon Scams Social Security Scams PayPal Scams Bitcoin Scams OfferUp Scams Apple Scams Auto Scams Car Buying Scams Cash App Scams Craigslist Scams Credit Card Scams Email Scams Face To Face Scams Facebook Scams Financial Scams Gift Card Scams Instagram Scams Insurance Scams Job Scams Medicare Scams Phishing Scams Phone Scams Real Estate Scams Social Media Scams Timeshare Scams Travel Scams How To Stay Safe Online Venmo Scams Home About Scams Amazon Scams Apple Scams Bitcoin Scams Car Buying Scams Cash App Scams Craigslist Scams Credit Card Scams eBay Scams Email Scams Face To Face Scams Facebook Scams Financial Scams Gift Card Scams Instagram Scams Insurance Scams Job Scams Medicare Scams OfferUp Scams PayPal Scams Phishing Scams Phone Scams Real Estate Scams Social Media Scams Social Security Scams Timeshare Scams Travel Scams Venmo Scams Trending Contact Subscribers Validator Terms of Use Forex Scams August 12, 2020 Top 7 Forex Scams To Avoid Today As Forex markets promise to give you an incredible return on investment, they became trendy in the last few years."
21334,141_1-3,0,MARCO_37_906176392-7,0,"Pawn Shop Loan — When you need money fast, you could take something of value — jewelry or a computer, for instance — to use as collateral for a pawn shop loan. The pawn shop will lend an amount equal to a percentage of the item’s value.  Payback windows are short — usually between 30 and 90 days — to pay it back with (oftentimes breathtaking) interest.  Most states have statutes limiting pawnbroker interest rates, although they can range as high as 120% APR.  There are additional problems with add-on fees for service, storage and a lost ticket.  Add-on fees can be more than what you paid in interest charges.  Regardless of any loan, consumers should read the entire agreement, especially the fine print.  You must understand the costs, how long you have to repay, and the penalties if you default.  Never sign off on a pawn shop loan until you understand all the terms and conditions.  Loan Scams: Be Aware of These When you need money and have a poor credit score, it’s easy to accept almost any offer for a personal loan.  But there are scam artists waiting to take advantage your desperation.  They might be offered personal loans through online website advertisements."
21647,141_1-5,0,MARCO_57_1904540078-4,0,"The guy will need to process his feelings too. If you want to be friends again after he rejects you, you’ll need to give him a bit of time and space to figure out what he thinks about it too.  This will help eliminate any potential awkwardness.  Of course, the length of time that you need to wait will vary from situation to situation.  But a good rule of thumb is to wait at least two weeks, or until you start feeling more comfortable with the idea of talking to him again.  {'smallUrl':'https:\/\/www.wikihow.com\/images\/thumb\/b\/bf\/Communicate-With-a-Guy-After-He-Rejected-You-Step-3-Version-4.jpg\/v4-460px-Communicate-With-a-Guy-After-He-Rejected-You-Step-3-Version-4.jpg','bigUrl':'\/images\/thumb\/b\/bf\/Communicate-With-a-Guy-After-He-Rejected-You-Step-3-Version-4.jpg\/aid130884-v4-728px-Communicate-With-a-Guy-After-He-Rejected-You-Step-3-Version-4.jpg','smallWidth':460,'smallHeight':345,'bigWidth':728,'bigHeight':546,'licensing':'<div class=\'mw-parser-output\'><p>License: <a target=\'_blank\' rel=\'nofollow noreferrer noopener\' class=\'external text\' href=\'https:\/\/creativecommons.org\/licenses\/by-nc-sa\/3.0\/\'>Creative Commons<\/a><br>\n<\/p><p><br \/>\n<\/p><\/div>'} 3 Be yourself.  Even if he rejected you, there was a reason you liked him in the first place."
21671,141_1-5,0,MARCO_58_578769922-8,0,"{'smallUrl':'https:\/\/www.wikihow.com\/images\/thumb\/6\/62\/Talk-to-a-Guy-over-the-Phone-Step-5-Version-4.jpg\/v4-460px-Talk-to-a-Guy-over-the-Phone-Step-5-Version-4.jpg','bigUrl':'\/images\/thumb\/6\/62\/Talk-to-a-Guy-over-the-Phone-Step-5-Version-4.jpg\/aid7079-v4-728px-Talk-to-a-Guy-over-the-Phone-Step-5-Version-4.jpg','smallWidth':460,'smallHeight':345,'bigWidth':728,'bigHeight':546,'licensing':'<div class=\'mw-parser-output\'><p>License: <a target=\'_blank\' rel=\'nofollow noreferrer noopener\' class=\'external text\' href=\'https:\/\/creativecommons.org\/licenses\/by-nc-sa\/3.0\/\'>Creative Commons<\/a><br>\n<\/p><p><br \/>\n<\/p><\/div>'} 5 Listen. You don't want to monopolize the conversation, so make sure you listen to him as much as you talk.  No one likes it when they spend the entire time on the phone and can't get a word in.  Also pay attention when he's answering the questions you ask him.  Respond to things he says, giving your input when needed or laughing when he makes a joke or says something funny.  Even if you have something you really want to say, make sure you don't interrupt him.  You don't want to seem rude and want to give him plenty of time to get his thoughts out."
21606,141_1-5,0,MARCO_49_1348515067-1,0,"How to invest in SDA - Special Deposit Accounts » Pinoy Money Talk How to invest in SDA – Special Deposit Accounts April 24, 2009 April 24, 2009 / Investing 101 / By James Ryan Jonas What alternatives do you have if you have extra money which you won’t need in the near future and which you want to place in a safe investment?  Well, the easiest choice is to put it in a bank’s savings account.  A savings account is highly liquid — meaning you can withdraw your money anytime you want.  It is also safe because deposits up to P250,000 are covered by the Philippine Deposit Insurance Corporation.  If you want higher interest rate than a savings account, you may opt for a time deposit.  Here you park your money for a certain period of time and, in return, the bank offers you an interest rate relatively higher than what your regular savings account will get.  Like a savings account, time deposits are covered by the PDIC up to P250,000 per depositor.  Now, what if you still want a higher interest rate but are not willing to take additional risk?  That’s when you can try investing in Special Deposit Accounts or SDAs.  What are Special Deposit Accounts (SDA)?"
21503,141_1-5,0,MARCO_25_1396662528-2,0,"Imagine how powerful that is. 1.  If the opportunity presents itself, don’t be awkward There are many moments throughout your day wherein you interact with people.  You say hello, you text, wave, make small talk, and laugh.  Next thing you know, you’re crossing paths with your crush at your favorite lunch spot and time freezes.  You look around, then you run!  That's wrong; don’t run!  Avoiding someone makes the situation way worse than actually approaching him.  Go on, speak to him, give him a hug, ask him how his day is going.  Don’t hesitate!  Don’t call him your pal!  And don’t spill his coffee when embracing him!  Doing any of these things will make the entire situation awkward.  The first time you greet a guy in any way other than genuine, you could make the outcome of your meeting totally different.  A hug isn’t supposed to be awkward, even if you’re just hugging your crush that you’re afraid to talk to.  Just because he isn’t your boyfriend doesn’t mean you can’t show him physical attention.  Your crush would appreciate it just as much as a boyfriend would.  Hug him!  It’s okay!"
21499,141_1-5,0,MARCO_25_1372658733-17,0,"The power of suggestion is a remarkable thing. If he’s telling you you’re cute and he misses you, maybe he’s starting to imagine you in the role of his future wife.  Or maybe he’s just a big softie.  Either way, he sounds like a nice guy to be around!  Question: People always say that it looks like this boy and I are dating because of how we ‘act,’ when we’re really just friends.  But then, most of his friends say that we’ll be perfect together, and he keeps denying it, but he keeps calling me pretty, beautiful, the cutest girl in the world, etc.  What I don’t get is why he doesn’t want to say that in front of our friends, but when we’re alone he would say it.  What does that mean?  Answer: This is a conversation you need to have with your guy.  Ask him.  He’s the only one who knows the answer.  If you become more affectionate in private, he may become more confident in front of his friends.  Question: If a boy shoves me with his shoulder then he smiles at me, does he like me?  Answer: There are better and clearer ways of showing affection."
21774,141_2-1,0,MARCO_27_1237112784-2,0,"Tens of millions of dollars have been plowed by individuals into hopeless projects that have turned out to be Ponzi schemes. You can find out more about Ponzi schemes in this article: The Top 10 Ways to Avoid Being Sucked into a Ponzi Scheme.  Perhaps the most common religious scam is a variation of the Nigerian scam, which we wrote about in SCAMMED!  What We All Can Learn from These Real-Life Victims (under Foreign Inheritance).  In other religious scams, churches have been left with thousands of dollars of debt after being hoodwinked into signing costly leases for equipment they thought was free.  In this issue, we take a look at the most common types of church scams and offer some advice on how to avoid them.  The affinity church scam 'Affinity' simply means something like 'a shared understanding, interest or belief.'  And claiming to share someone else's viewpoint is the sneaky cover many church scam artists use.  Pretending to share their faith lulls members of religious organizations into thinking a scammer is genuine.  Often claiming some kind of divine guidance, using religious slogans, or claiming to be raising funds for a religious or other worthy cause, church scammers invite their new 'friends' to invest in what turns out to be nothing more than a Ponzi scheme paying for their personal lifestyle."
21808,141_2-1,0,MARCO_38_451213395-4,0,"The piggy bank idea liked many, though, as it gives a high return after fixing the money for a long time with huge interest. As it doesn’t ask for much tax on their transactions, so it feels very comfortable to work with it in any way possible.  But anyhow, we can’t forget the fact that Money Network Card website is negatively reviewed on many platforms, so it is somewhere very doubtful and leaves one in a dilemma, whether to trust them or not.  Wrapping Up We concluded in today’s discussion that the website is counted in mixed reviews as some are saying that their policies have fooled them by calling them baiting for money.  While others call it a complete legit as the website is always high on its offers, gifts on gift cards, and one can use the money in a very effective way, making it safe and reliable.  The money network company offers the card to the customers to quickly work with their cash in ATMs, Shopping malls, grocers, and at number of places.  They say they provide Visa Zero Liability, which keeps their money safe.  Alexis Alden May 23, 2020"
21732,141_2-1,0,MARCO_11_697028564-3,0,"Recommended: Go here to see my #1 recommendation for making money online. American Consumer Panels (Fake IHUT Jobs) American Consumer Panels (ACP) claims to be a consulting firm that hires in-home usage testers for $25 to $45 per hour.  And that they guarantee you 15-20 hours per week of work.  However, after thoroughly reviewing American Consumer Panels, my conclusion is that it’s a scam.  Because instead of connecting you with real home product testing jobs, they have you sign up to paid survey sites like LifePoints and Inbox Dollars, through their affiliate links.  Related: American Consumer Panels Review: Get Paid to Test Products?  LifePoints and Inbox Dollars aren’t scam sites, but neither of them provide real product testing jobs.  They pay people a small amount of money to complete surveys.  Which is a legitimate way to make money, because you are still helping companies perform market research.  But you’re not actually testing products, you’re just answering questions.  And it’s not a job that pays $25 to $45 per hour either.  You get paid per survey you complete.  And when you do the math, on average, most people make less than $2-3 per hour at best."
21804,141_2-1,0,MARCO_37_281191859-3,0,"Consider refinancing if … When is the right time to refinance? How difficult is it to refinance?  Does applying for an auto loan affect my credit scores?  How much money can you really save by refinancing?  Balance Interest rate Expected monthly payment Expected payoff time $20,000 6% $387 60 months Assuming you make the expected monthly payment of $387, that loan will end up costing you a total of $3,196 in interest when all is said and done.  Now, let’s say you’re able to refinance and bring that interest rate down to 3.5% over the same five-year time frame.  Balance Interest rate Expected monthly payment Expected payoff time $20,000 3.5% $364 60 months Your expected monthly payment would go down to $364, and you’d pay a total of $1,830 in interest.  In this case, refinancing your auto loan would save you $23 per month and a whopping $1,366 over the remaining life of the loan.  Consider refinancing if … You want a better interest rate You might want to consider refinancing if interest rates have dropped since you took out your current loan or if your credit health has improved.  You financed your current auto loan through a dealership Dealerships may not offer you the best rates available."
21713,141_2-1,0,MARCO_01_1705298236-3,0,"Finding investors’ capital and dividing it up in an equitable way is especially difficult because a Ponzi scheme “shuffles money around among a lot of people,” he pointed out, “taking one person’s money and giving that to someone else.” Even though the person committing the fraud “takes a relatively small percentage of the take,” he or she is “making a huge mess” in the process.  Such confusion is a common element in Ponzi schemes as the orchestrator tries to keep the fraud going and hide what is occurring.  It was true of the fraud committed nearly a century ago by Charles Ponzi, an Italian immigrant in Boston who cheated investors out of $20 million by convincing them that they could make a bundle by buying an obscure type of postal order whose value differed from country to country and redeeming it for a profit in the United States.  Ponzi schemes existed long before they bore Charles Ponzi’s name.  In fact, he got his idea after working at a Montreal bank whose founder had bilked depositors.  Indeed, the Bible refers to endeavors that bear the hallmarks of Ponzi schemes, Antle noted.  It may be no coincidence that they are also called “rob Peter to pay Paul” frauds."
21934,141_2-3,0,MARCO_46_482042575-2,0,"Scams with these types of loans are more common since most of these lenders do not have to have a license and are not inspected by any state agency. The money they lend is not a conventional mortgage loan that requires licensing.  These types of lenders are typically known as private money lenders or hard money lenders.  These lenders use money from private individuals to fund the loans they are offering.  Since there are no licensing requirements involved in this type of lending, it is much harder to identify a real lender from a scam artist.  The question that you should be asking yourself is how to identify a real lender from a scam?  What are signs to look out for?  One common sign of money lending scams is a lender who is ready to lend you money with little to no questions asked.  Does the lender know about real estate investing?  Can they answer basic questions for you about investing in real estate and lending terms?  Is the lender asking for a large up-front lending fee?  How did you find this lender?  Did you find this lender through social media websites or certified real estate investing websites?  Are the lending terms in the contract too good to be true?  Depending on your answers to these questions, you may have yourself a scam artist."
21907,141_2-3,0,MARCO_28_313753082-1,0,"Ponzi scheme - Simple English Wikipedia, the free encyclopedia Ponzi scheme From Simple English Wikipedia, the free encyclopedia Jump to navigation Jump to search Charles Ponzi in 1920 while still working as a businessman in Boston A Ponzi scheme is a special kind of fraud.  It is based on a fake investment that one schemer (or group of schemers) gets other people to give money to.  In Ponzi schemes, the schemer basically says, 'I found a great way to make money fast.  The more you give me, the more I can invest in that cause, and the more I can earn for us all'.  But a Ponzi scheme doesn't actually 'earn money'.  Instead, all of the scheme's money comes from the investors.  Once a Ponzi scheme gets too many investors, the system will always crash.  This is because the investors all expect more money than they invested, and they will get impatient.  These schemes always stop one of three ways: The schemer runs away with the money they got.  This is what schemers try to do.  The schemer runs out of money; They will be unable to promise money back right away.  This is called liquidity, and makes investors panic and demand their money back, often all at once."
21931,141_2-3,0,MARCO_44_764275057-1,0,"Ponzi Schemes | Investor.gov Main navigation (glossary) Ponzi Schemes A Ponzi scheme is an investment fraud that pays existing investors with funds collected from new investors.  Ponzi schemes are named after Charles Ponzi.  In the 1920s, Ponzi promised investors a 50% return within a few months for what he claimed was an investment in international mail coupons.  Ponzi used funds from new investors to pay fake “returns” to earlier investors.  Ponzi scheme organizers often promise high returns with little or no risk.  Instead, they use money from new investors to pay earlier investors and may steal some of the money for themselves.  With little or no legitimate earnings, Ponzi schemes require a constant flow of new money to survive.  When it becomes hard to recruit new investors, or when large numbers of existing investors cash out, these schemes tend to collapse.  Learn more"
21932,141_2-3,0,MARCO_44_919312792-43,0,"A ponzi scheme is a scheme in which the party perpetrating the fraud does the following: Receives cash or property from investors; Purports to earn income for the investors and reports to the investors income amounts that are wholly or partially fictitious; Makes payments, if any, of purported income or principal to investors from cash or property that other investors invested in the fraudulent arrangement; and Criminally appropriates (the party perpetrating the fraud) some or all of the investors' cash or property."
21925,141_2-3,0,MARCO_44_698055215-4,0,"Example of an Assumed Interest Rate As a hypothetical example, assume a variable annuity, where the annuitant receives a minimum guaranteed periodic payment that is tied to the performance of the annuity's underlying investments. An assumed interest rate of 5% on $1 million of principal would thus generate larger minimum payments to the annuitant than an annuity performing at 2%.  Although the annuitant can receive additional payments if the annuity's underlying assets outperform expectations, the minimum guaranteed payment is tied to the assumed interest rate."
21989,141_2-9,0,MARCO_02_407019929-9,0,"Ponzi's biographer, Mitchell Zuckoff, writes of his predecessors, Sarah Howe and William Franklin Miller. In 1880s Boston, Sarah Howe offered female investors a chance to make money in the Ladies Deposit.  She garnered half a million dollars from more than a thousand women, using some of the funds to pay off other investors and pocketing the rest.  A couple of decades later, William Franklin Miller came along and tried the scheme again to even bigger success.  He promised unheard-of returns, and when he came through on his promises, more investors poured in, handing over a million dollars in total before he was exposed [  source: Zuckoff ].  In Miller's case, the victims were so thrilled by the success of their investments that they chose to reinvest their earnings in his scheme [  source: Zuckoff ].  Clearly, Ponzi wasn't the first to implement the scheme, and he wasn't the last -- not by a long shot.  Since his stunt in 1920, many Ponzi schemes have been exposed around the world.  Some in the past few decades have been the most damaging, however."
22030,141_2-9,0,MARCO_27_1695883043-2,0,"Members of Stock Waves get exclusive ideas and guidance to navigate any climate. Get started today » One of the concerns I’ve seen aimed at Bitcoin is the claim that it’s a Ponzi scheme.  The argument suggests that because the Bitcoin network is continually reliant on new people buying in, that eventually it will collapse in price as new buyers are exhausted.  So, this article takes a serious look at the concern by comparing and contrasting Bitcoin to systems that have Ponzi-like characteristics, to see if the claim holds up.  The short answer is that Bitcoin does not meet the definition of a Ponzi scheme in either narrow or broad sense, but let’s dive in to see why that’s the case.  Defining a Ponzi Scheme To start with tackling the topic of Bitcoin as a Ponzi scheme, we need a definition.  Here is how the US Securities and Exchange Commission defines one: A Ponzi scheme is an investment fraud that pays existing investors with funds collected from new investors.  Ponzi scheme organizers often promise to invest your money and generate high returns with little or no risk.  But in many Ponzi schemes, the fraudsters do not invest the money.  Instead, they use it to pay those who invested earlier and may keep some for themselves."
21993,141_2-9,0,MARCO_03_475518077-3,0,"You can select all schemes or some schemes for comparison: Select All Schemes Tick the boxes beside “All Trustees” and “All Schemes”. All MPF schemes will then be shown in the box “Schemes selected”.  Select Some Schemes Method 1: Select from the list of schemes Tick the box beside “All Trustees” and all MPF schemes will then be shown in the box “Please select the schemes that you want to compare”.  You can click on the schemes that you want to compare.  The chosen schemes will be shown in the box “Schemes selected”.  Method 2: First select the trustee (s) and then the scheme (s) Select one or more trustees from the list of trustees, and the MPF schemes offered by the respective trustee (s) will be shown in the box “Please select the schemes that you want to compare”.  You can click on the schemes that you want to compare.  The chosen schemes will be shown in the box “Schemes selected”.  Method 3: Enter keywords of the name of scheme (s) directly Input keywords or phrase in the space provided.  A list of the schemes that matches the keywords you have entered will be shown in the box “Please select the schemes that you want to compare”."
21981,141_2-9,0,KILT_59601191-1,0,"Adele Spitzeder  Adelheid Luise 'Adele' Spitzeder (; 9 November 1832 – 27 or 28 October 1895), also known by her stage name Adele Vio, was a German actress, folk singer, and confidence trickster.  Initially a promising young actress, Spitzeder became a well-known private banker in 19th-century Munich when her theatrical success dwindled.  Running what was possibly the first recorded Ponzi scheme, she offered large returns on investments by continually using the money of new investors to pay back the previous ones.  At the height of her success, Spitzeder was estimated to be the wealthiest woman in Bavaria.   Opening her bank in 1869, Spitzeder managed to fend off attempts to discredit her for a few years before authorities were able to bring her to trial in 1872.  Because Ponzi schemes were not yet illegal, she was convicted instead of bad accounting and mishandling customers' money and sentenced to three years in prison.  Her bank was closed and 32,000 people lost 38 million gulden, the equivalent of almost 400 million euros in 2017 money, causing a wave of suicides.  Her personal fortune in art and cash was stripped from her.   After her release from prison in 1876, Spitzeder was no longer employable and left Germany, but she returned in 1878 to publish her memoir."
22069,141_2-9,0,MARCO_50_888083362-5,0,"Learn More Related Answer Frank Moyer , Entrepreneur (2004-present) Answered 1 year ago · Author has 334 answers and 123.8K answer views Is Herbalife a pyramid scheme and should I work there?  Ok so here again we have folks giving out false information and mixing pyramids schemes and ponzi schemes up.  Here is the simple version….  A ponzi is basically when you a person asks you to invest a certain amount of money and promise to turn that money into a much higher return usually under false pretenses.  HERE is what it says on the SEC (securities and Exchange Commision)  A Ponzi scheme is an investment fraud that involves the payment of purported returns to existing investors from funds contributed by new investors.  Ponzi scheme organizers often solicit new investors by promising to invest Continue Reading Ok so here again we have folks giving out false information and mixing pyramids schemes and ponzi schemes up.  Here is the simple version….  A ponzi is basically when you a person asks you to invest a certain amount of money and promise to turn that money into a much higher return usually under false pretenses.  HERE is what it says on the SEC (securities and Exchange Commision)  A Ponzi scheme is an investment fraud that involves the payment of purported returns to existing investors from funds contributed by new investors."
22183,141_2-11,0,MARCO_40_212205144-7,0,"The creation of complex investment vehicles and the tremendous increase in the amount of money being invested have created greater opportunities for individuals and businesses to perpetrate fraudulent investment schemes. The following are the most prevalent types of securities and commodities fraud schemes: Investment fraud: These schemes—sometimes referred to as “high-yield investment fraud”—involve the illegal sale or purported sale of financial instruments.  The typical investment fraud schemes are characterized by offers of low- or no-risk investments, guaranteed returns, overly-consistent returns, complex strategies, or unregistered securities.  These schemes often seek to victimize affinity groups—such as groups with a common religion or ethnicity—to utilize the common interests to build trust to effectively operate the investment fraud against them.  The perpetrators range from professional investment advisers to persons trusted and interacted with daily, such as a neighbor or sports coach.  The fraudster’s ability to foster trust makes these schemes so successful.  Investors should use scrutiny and gather as much information as possible before entering into any new investment opportunities.  Here are some examples of the most common types of investment fraud schemes: Ponzi schemes: These schemes involve the payment of purported returns to existing investors from funds contributed by new investors."
22116,141_2-11,0,MARCO_01_17620537-6,0,"In addition to the pyramid, below, the complex contained a variety of buildings, mock temples, built in stone but using their experience with wood The entrance passage is roofed with stone shaped as wooden logs: Further inside, an avenue of pillars were built, with a pattern reminiscent of Greek Doric columns some 2000 years before their conception. The pillar design may have been based on the stems of plants.  Note that the pillars are not free-standing, but attached to the main walls.  The architects were not yet confident in their building Below is one of the few, perhaps the only, figure of the Pharaoh Khufu, instigator of the Great Pyramid.  This figure, only some 4 inches high, is in the Cairo Museum.  Khufu is shown with an unusual headdress, and he holds what appears to be a frond in one hand, rather than the crosier and flail that would become standard later.  For more on the pyramids of the Old Kingdom, see: The Pyramid Calculato r from a new book Exploding the Pyramid Myths some exploded here,other in the new book...  The Pyramid Builder's Handbook - details of the new book ...all on this site!"
