Unnamed: 0,turn_id,Q0,passage_id,relevance_score,passage,query,partition
14735,138_1-5,0,MARCO_56_1610613430-6,0,"Individuals with narcissistic traits may appear to have high self-esteem, but their self-esteem may be high or low and is unstable, constantly shifting depending on the given situation. 6 Those with excessive self-esteem: May be preoccupied with being perfect May focus on always being right May believe they cannot fail May believe they are more skilled or better than others May express grandiose ideas May grossly overestimate their skills and abilities When self-esteem is too high, it can result in relationship problems, difficulty with social situations, and an inability to accept criticism.  How to Improve Self-Esteem Fortunately, there are steps that you can take to address problems with self-esteem.  Some actions that you can take to help improve your self-esteem include: Become more aware of negative thoughts.  Learn to identify the distorted thoughts that are impacting your self-worth.  Challenge negative thinking patterns.  When you find yourself engaging in negative thinking, try countering those thoughts with more realistic and/or positive ones.  Use positive self-talk.  Practice reciting positive affirmations to yourself.  7 Practice self-compassion.  Practice forgiving yourself for past mistakes and move forward by accepting all parts of yourself.  Low self-esteem can contribute to or be a symptom of mental health disorders, including anxiety and depression.",How do I help to improve my son's social skills?,train
14635,138_1-5,0,MARCO_21_1460736654-5,0,"Feedback Faceoff Help students learn about giving and receiving feedback or criticism with a fun debate-like activity. The two participants should each complete the same activity, like drawing a picture or writing out a short story.  Participants should trade pictures or stories and take a few minutes to look them over with a critical eye.  Sit the participants face-to-face with a desk or table between them.  Participants should take turns giving one feedback statement to the other person about their drawing or story.  Participants must give one piece of positive feedback or constructive criticism on their first turn, then negative feedback on their next turn.  It should alternate this way throughout.  If a participant can't think of something to say on their turn or gives the wrong kind of feedback, they lose the faceoff.  Source Social Skills Topics for Middle School Middle school students are able to display the appropriate social behaviors explored in elementary school and are ready to move onto these topics: Understanding and recognizing attitudes Personal boundaries Understanding and recognizing triggers for anger Understanding communication styles Giving and accepting criticism Dealing with bullying Get Social With Your Skills One of the best ways to socialize a homeschooler is to give them loads of opportunities to interact with different types of people in different settings.",How do I help to improve my son's social skills?,train
14941,138_1-7,0,MARCO_54_1938722770-24,0,"A child with low self-esteem may feel unlovable, empty, and worthless. As a result, he/she may begin to believe that his/her loved ones and friends would be “better off” without them.  Child counselors can help this child improve his/her self-esteem and self-confidence in a myriad of ways.  For instance, a child counselor may teach a child with low self-esteem and self-confidence how to look at the big picture and dig deeper to find the root cause of the issues.  He/she may also help this child better understand how negative thoughts and self-talk is causing him/her to feel bad – mentally and physically.  This specialist can also explain to a child how positive self-talk can dramatically improve his/her self-esteem, self-confidence, and overall life.  Some of the things your child will learn in child counseling include the benefit of using positive affirmations to boost self-confidence and self-acceptance and the importance of talking to a loved one or trusted friend about distressing feelings and thoughts.  A child counselor can even help your child if his/her low self-esteem and self-confidence stems from something more serious like an eating disorder.  What are the Different Types of Child Counseling?",Awesome. He cares a lot about looks also. What can I do about that?,test
14863,138_1-7,0,MARCO_37_730923156-3,0,"Or did they hear something bad about you? You can get sick when people look at you this way, and you'll have to pray to fight off that spirit to feel better.  I try not to make proud looks at people because I know first hand, that something that simple can cause a person a lot of pain.  Some people don't care about how it makes you feel.  And some people do it to make you feel bad on purpose.  But God cares and this is the reason He hates it so much.  People love to judge you, and put you down to build themselves up.  But God is always considerate, loving and cares about the well-being and feelings of everyone.  #2 A Lying Tongue Proverbs 19:22 The desire of a man is his kindness: and a poor man is better than a liar.  Why does God hate a lying tongue?  Two reasons.  One because He doesn't hate the person telling the lie only the lie being told.  And two because lies can cause just as much pain and suffering as anything else on this list.  This is not the occasional lie from fear of getting in trouble or the 'sorry, I thought it was' lie.  This is the liar with the habit of lying all the time.",Awesome. He cares a lot about looks also. What can I do about that?,test
14842,138_1-7,0,MARCO_27_202227482-6,0,"It can help you: manage challenging behaviour and developmental issues encourage behaviour you like develop a close relationship with your child teach your child new skills. Video: Therapies & supports for autistic teens Autism videos: view more Download transcript ( PDF: 103.7 KB)  In this short video, parents talk about therapies and supports for autistic teenagers.  Different therapies and supports can become more useful at different times in a person’s life.  For example, therapies focused on social skills are often relevant in the teenage years.  Also, parents can sometimes do training so they can pass on skills to their teenage children in daily life.  Download transcript ( PDF: 103.7 KB)  Looking after yourself with healthy food, regular exercise and enough rest will keep you in good shape to care for your autistic child.  If your feelings about your child’s disability are sometimes overwhelming, it might help to know there are positive ways to manage them.  Getting support from your local community can often be a big help too.  Did you find this helpful?  Tell us what you think First Name * First Name Last Name *  Last Name Email Address * Email Address Postcode Postcode Message subject Message subject Select message type General enquiry Comments and suggestions Technical support Other Message * Message Acknowledgements This article was developed with help from Lia Castorina, Amaze.",Awesome. He cares a lot about looks also. What can I do about that?,test
14984,138_1-7,0,WAPO_3ca4c840-3803-11e3-ae46-e4248e75c8ea-2,0,"He also has a great relationship with my middle son, but he couldn’t open up to a counselor, so I had him evaluated by a psychiatrist to find out if he was depressed or anxious or had some other problem. ¶ This doctor said he had social anxiety disorder and gave him medication, which my son took without enthusiasm but then had an allergic reaction to it.  Now he won’t take it at all.  ¶ I’ve also asked him to read “I Don’t Want to Talk About It,” by Terrance Real, because it helped me so much, and “The Shyness & Social Anxiety Workbook,” by Martin Antony and Richard Swinson, MD.  but he wouldn’t read these books or even talk about them with me.  Instead, he passively listens to me and takes no action at all.  ¶ How can I help my boy?  AAlthough your son is super-shy, he is not alone.  A third of U.S. teenagers and young adults say that they have trouble making and keeping friends.",Awesome. He cares a lot about looks also. What can I do about that?,test
14942,138_1-7,0,MARCO_55_168907760-13,0,"Maybe a little nod here and there, and speak as little as possible. Avoid eye contact.  Look out the window, look at your nails, drink your coffee, check your phone, or do anything else to make it look like you’re more interested in that than you are in him.  This is important, especially when all he does is talk about himself and he doesn’t care to listen to what you have to say.  He just wants to hear himself talk.  Make him think that you find him boring and you’d rather be somewhere else.  He’ll think that you don’t care about him as much as he thought you did.  1 Flirt With Other Guys, Maybe Even His Friends Giphy Sometimes the best way to show him that you don’t care about him is to flirt with other guys where he can see, even if it’s with his friends.  It’s one of the obvious signs that you’re not interested in him.  When you flirt with guys other than him, it shows that you don't care about his feelings and that you’re only focused on what you want.  When you flirt with them, make sure it shows that you’re enjoying it.  Smile, laugh, twirl your hair, subtle touches, and so forth.",Awesome. He cares a lot about looks also. What can I do about that?,test
14989,138_1-9,0,MARCO_00_504767830-1,0,"Benefits of internet and social media | Online behaviour and social media | ReachOut Schools Online behaviour and social media Benefits of internet and social media Listen The internet and social media provide young people with a range of benefits, and opportunities to empower themselves in a variety of ways.  Young people can maintain social connections and support networks that otherwise wouldn't be possible, and can access more information than ever before.  The communities and social interactions young people form online can be invaluable for bolstering and developing young people's self-confidence and social skills.  This will help you to: understand some of the benefits of internet and social media understand why technology is so attractive to young people understand the positive uses of social media and online spaces talk to young people about what they use technology for.  The use of social media and networking services such as Facebook, Twitter, Instagram and Snapchat have become an integral part of Australians’ daily lives.  While many associate social media with a degradation of young people’s social networks and communication skills, a literature review published by the Young and Well Cooperative Research Centre found that social networking services actually play a vital role for in young people’s lives - delivering educational outcomes; facilitating supportive relationships; identity formation; and, promoting a sense of belonging and self-esteem.",Do you think social media might play a role in my son's low self-esteem?,train
15084,138_1-9,0,MARCO_40_1295392753-4,0,"Social media. The algorithms have truly changed since social media first emerged.  Many content websites are community-oriented -- Digg began allowing users to vote which stories make the front page, and YouTube factors views and user ratings into their front page rankings.  Therefore, e-commerce stores must establish a strong social media presence on sites like Facebook , Pinterest, Twitter, etc.  These social media sites send search engines signals of influence and authority.  Product images.  If you think images don't play a role, think again.  When many consumers search for products in the search engines, not only are they looking at the 'Web' results, but they're also looking at the 'images' results.  If you have quality images of that product on your site -- and the files' names contain relevant keywords -- these images will rank well in search engines.  This avenue will drive a lot of traffic to your site, as potential customers will click on that image to find your store.  In addition to optimizing these six areas of your site, analyze your competitors and see what they are doing in terms of on-page optimization, off-page optimization (competitive link analysis) and social media.",Do you think social media might play a role in my son's low self-esteem?,train
15115,138_1-9,0,MARCO_49_1147038669-9,0,"By a slightly lesser margin, older teens are more likely to say these platforms help people their age find diverse viewpoints (71% of older teens say this, vs. 60% of younger teens). Meanwhile, teens of all ages are similarly skeptical about social media’s role as a source of trustworthy information.  Only minorities of teens regularly restrict access to their social media posts to prevent parents or other people from seeing the content While some youth play an active role in controlling the content they see in their social media feeds and preventing various figures of authority from viewing what they post there, a large share of teens rarely curate their online presence in this way.  At a broad level, 46% of teens say they at least sometimes organize their feeds to only see certain types of content, although just 15% say they do this often.  Indeed, 29% of teens say they never organize their social feeds in this way.  It is even rarer for teens to delete or restrict access to their posts because they might be seen by their parents or negatively impact them in the future.  Just one-third of teens say they often or sometimes delete or restrict access to things they share on social media because they are concerned it could negatively impact them later in life.",Do you think social media might play a role in my son's low self-esteem?,train
15106,138_1-9,0,MARCO_47_715322817-3,0,"Now consider how social media may be affecting your self esteem today. Infinite Social Media Advertisements You have probably already noticed that social media is a hub for advertising.  You cannot escape the psychological influences of a flood of advertisements when you’re on social media every day, several times per day.  Even if you try to avoid the persuasion of digital advertisements, you may not be able to guard your subconscious.  Find out more about how psychology and emotions are used in advertising online from (source: University of California) .  If an ad suggests something is high quality and suitable for the rich or professional class, weare more likely to believe what it has to say.  It all comes down to personal flattery.  We buy from advertising that makes us feel good about ourselves (source: Journal of advertising).  In this way, our self esteem is being controlled.  It’s good to be aware of what you’re being exposed to when you scroll through the pages of your favorite social media channels.  For example, reading up on ways to keep your skin healthy at home is enriching, but don’t let it lead you down a rabbit hole of self criticism and doubt.  If you cannot escape the pressure of digital marketing while scouring social media, it’s best to make yourself aware.",Do you think social media might play a role in my son's low self-esteem?,train
14997,138_1-9,0,MARCO_11_635744214-4,0,"Use your best judgment while on social media just as you would if you were talking to someone in person. You want to show anyone who may be looking at your social media that you’re ready for college or that great internship.  Social media can help you, too.  On social media, you can do the following: Demonstrate that you’re serious about your future Connect with influential people Participate in learning more about the colleges and careers that interest you Stay positive in your posts Remember, anyone can view your profile at any time, including those who could play an influential role in your future.  Think before you speak, or better yet – think before you post!  Happy posting!  Connect with us on Facebook, Twitter, Snapchat, Instagram and YouTube.  You can also contact us if you have any questions for our admissions team.  SHARE Rebecca Wilcox // Oct 27, 2017 Topic: College Resources",Do you think social media might play a role in my son's low self-esteem?,train
15162,138_1-11,0,MARCO_06_1844163996-2,0,"Of course, the obvious recommendation is to monitor and restrict your children's use of technology, from old-school media such as television and magazines to new-school media such as social networking sites so your children's exposure to the forces that cause an externalization of their self-identity is prevented or at least minimized. Let's be realistic, though: As digital natives, your children are going to be immersed in that world, so such a defensive posture is probably not going to be adequate in safeguarding your children against its ill effects on the formation of a healthy self-identity.  Here are some recommendations on how to develop your children's self-identity amid the cacophony of messages they're getting from media.  Inoculate Your Children Against Media's Messages You can help your children resist media's messages by priming them for those messages.  When you consistently offer your children contrasting perspectives, you prime them to stand firm against the unhealthy messages.  You can actively teach them 'executive functioning' skills, such as impulse control, critical thinking and long-term planning, that will further gird them against the unhealthy messages.  You can also help your children become sensitive to media's messages which will enable them to recognize those messages for what they are and see them with a healthy skepticism.",How do I prevent social media from impacting my son's self-esteem?,train
15265,138_1-11,0,MARCO_35_619005595-3,0,"It is strongly linked with the use of social media. Basic needs of food, water can be met but when an individual feels he’s not being recognized this might cause depression.  2  . Adults and teenagers who engage too much on social media might experience restricted health activities.  Meaning they are not performing any physical activity or doing any brainstorming that might bring them a sense of worthiness.  If excessive time is spent on social media people stop feeling happy that gives them the feeling of self-satisfaction.  3. Lack of self-confidence also causes depression, and this happens when you start comparing yourself with others.  In doing so people forget who they are following usually use a lot of photo editing.  Moreover, what they see is not real.  4.  Excessive social media usage influences mood typically leading to emotional sadness and lack of sleep.  How To Minimize The Effect Of Social Media That Causes Depression?  1.  Pay Attention to what is real Individuals are more prone to develop loneliness when they compare their lives to others.  Hence to overcome the bad effect of social media on mental health engage more in offline communications.  In addition to this take part in activities that build self-confidence.",How do I prevent social media from impacting my son's self-esteem?,train
15339,138_1-11,0,MARCO_58_25078808-17,0,"Let them know why you want to stop using social media, and ask them to help you fill your time. Internet addiction can interfere with life to the point of becoming a serious addiction.  [  8] X Trustworthy Source PubMed Central Journal archive from the U.S. National Institutes of Health Go to source If you’re feeling shame and having trouble steering clear of social media, there are non-judgmental therapists and help groups who can help you defeat your addiction.  Community Q&A Search Add New Question Question If I have no social media can I still be popular?  Community Answer Absolutely!  Spend time doing fun things with friends and they'll want to keep hanging out with you.  Also, if you spend time learning a cool talent, you can gain more popularity for that than you would any social media post.  Just be sure to devote a lot of time to social interaction to stay popular.  Thanks!  Yes No Not Helpful 7 Helpful 32 Question Everyone makes friends and contacts eachother through social media in my middle school.  How do I avoid being socially awkward without social media?  Community Answer You can build self-confidence by highlighting the things that you're good at.  Think about the ways that you're awesome and focus on those things.",How do I prevent social media from impacting my son's self-esteem?,train
15336,138_1-11,0,MARCO_57_1677246923-24,0,"Helpful 2 Not Helpful 0 References ↑ https://psychcentral.com/lib/therapists-spill-12-ways-to-accept-yourself/ ↑ https://www.psychologytoday.com/us/blog/evolution-the-self/200809/the-path-unconditional-self-acceptance ↑ https://psychcentral.com/lib/therapists-spill-12-ways-to-accept-yourself/ ↑ https://www.psychologytoday.com/us/blog/evolution-the-self/200809/the-path-unconditional-self-acceptance ↑ https://time.com/82905/how-to-be-cool-5-research-backed-tips/ ↑ https://www.psychologytoday.com/us/blog/fulfillment-any-age/201801/the-2-secrets-becoming-cool ↑ https://www.psychologytoday.com/us/blog/fulfillment-any-age/201801/the-2-secrets-becoming-cool ↑ https://www.nber.org/papers/w23020.pdf ↑ https://www.psychologytoday.com/us/blog/hide-and-seek/201205/building-confidence-and-self-esteem More References (10) ↑ https://positivepsychology.com/self-confidence/ ↑ https://raisingchildren.net.au/pre-teens/behaviour/peers-friends-trends/teen-friendships ↑ https://www.teenvogue.com/gallery/how-to-make-friends-in-high-school-shy ↑ https://www.teenvogue.com/gallery/how-to-make-friends-in-high-school-shy ↑ https://yourteenmag.com/social-life/teenagers-friends/teens-popularity ↑ https://www.entrepreneur.com/article/254761 ↑ https://www.marieclaire.com/culture/news/a14056/how-to-look-cool-online/ ↑ https://www.connectsafely.org/social-web-tips-for-teens/ ↑ https://www.nytimes.com/2019/06/03/well/family/teenagers-social-media.html ↑ https://www.nytimes.com/2019/06/03/well/family/teenagers-social-media.html About This Article Co-authored by: wikiHow Staff Editor This article was co-authored by our trained team of editors and researchers who validated it for accuracy and comprehensiveness.  wikiHow's Content Management Team carefully monitors the work from our editorial staff to ensure that each article is backed by trusted research and meets our high quality standards.  This article has been viewed 318,026 times.  4 votes - 100% Co-authors: 95 Updated: January 19, 2021 Views: 318,026 Categories: Youth Culture Article Summary X Being a cool teenager isn’t about being popular or having the newest things.  Instead, it’s about being confident in yourself no matter what others think about you.  One way to learn to accept yourself is to set positive, specific goals instead of trying to be like the unrealistic people you might see in the media.  This can be as simple as developing a mantra like 'I care more about what I think of myself than what others think about me.'",How do I prevent social media from impacting my son's self-esteem?,train
15332,138_1-11,0,MARCO_56_1706853051-2,0,"Encourage them to find activities and friends with like-minded interests. Having hobbies can help your teen build confidence.  Learn about body image and help your teen understand what body image is and how it affects their self-esteem.  Teach them to be media literate, questioning the images they see and forming realistic body ideals.  Include the Whole Family Don't single your kid out.  Healthy eating and exercise should be a family issue.  According to the National Institute of Mental Health (NIMH), 'Family involvement helps to teach everyone healthful habits and does not single out the overweight teen.'  Get Your Family Active A healthy lifestyle is a teen's best defense against being or becoming overweight.  Plan fun, physically active activities for the whole family to enjoy.  Make them a part of your daily/weekly routine, a fun habit and try not to turn them into a chore.  Be a role model and enjoy the activities with your kids.  Try not to make it a special occasion, but something that you just do all the time together.  The more 'everyday' and habitual physical activity is in a teen's life, the more they will continue the good habit into their young adulthood.  Actions to Avoid • Don't talk about weight, instead talk about health.",How do I prevent social media from impacting my son's self-esteem?,train
15364,139_1-1,0,KILT_29906471-3,0,"'""Please Help Me, I'm Falling' (Hal Blair, Don Robertson) - 2:55  BULLET::::13. 'What a Wonderful World' (Bob Thiele, George David Weiss) - 4:31  Section::::Personnel.""",Hey! I’d love to learn something interesting about the wonders of the world,train
15532,139_1-1,0,MARCO_34_1092920894-2,0,"Here are four easy ways anyone can use Google Earth as a learning tool or even simply to experience new places and adventures while staying safe at home. Take a spin around the globe with the “I’m Feeling Lucky” button Google Earth’s “I’m Feeling Lucky” feature recreates the feeling of spinning a globe and dropping your finger down somewhere unexpected.  With a click of the “dice” button, you can learn about the world and travel to unexpected destinations.  Uncover hidden gems the world over with “I'm Feeling lucky,” a feature that takes you somewhere unexpected with the click of a button.  Measure the world If you’ve ever wondered how far your home is from Machu Picchu or what the nautical miles between Easter Island and Hawaii are, you’re in luck.  With Google Earth’s measure tool, you can easily discover the distance between locations, along paths and the area of places.  Challenge yourself by changing the unit of measurement, perhaps to a smoot, and figure out how long it would take for you to walk, boogie, swim, paddle or fly to a place you love.  Use lines and shapes to check distances and estimate sizes of different features on Earth Explore Google Earth Voyager games and imagery How well do you know the world’s national parks?",Hey! I’d love to learn something interesting about the wonders of the world,train
15558,139_1-1,0,MARCO_47_129034929-1,0,"Red Hot Chili Peppers - Snow (hey Oh) Lyrics | MetroLyrics Red Hot Chili Peppers - Snow (hey Oh) Lyrics Last.fm's Current Most Loved Pop Tracks X Come to decide that the things that I tried Were in my life just to get high on When I sit alone come get a little known But I need more than myself this time Step from the road to the sea to the sky And I do believe it, we rely on When I lay it on come get to play it on All my life to sacrifice Hey oh, listen what I say, oh I got your hey oh, now listen what I say, oh When will I know that I really can't go To the well once more time to decide on When it's killing me, when will I really see All that I need to look inside Come to believe that I better not leave Before I get my chance to ride When it's killing me, what do I really need All that I need to look inside Hey oh, listen what I say, oh Come back and hey oh, look at what I say, oh The more I see, the less I know The more I like to let it go Hey oh, whoa Deep beneath the cover of another perfect wonder Where it's so white as snow Privately divided by a world so undecided And there's nowhere to go In between the cover of another perfect wonder And it's so white as snow Running through a field where all my tracks will be concealed And there's nowhere to go Check Out NEW SONG: AC/DC - 'Shot In The Dark' - LYRICS 23 Boy Band Slow Jams That Made You Believe In Love NEW SONG: Shawn Mendes - 'Wonder' - LYRICS Match These Taylor Swift Songs to Her Ex-Boyfriends When to descend to amend for a friend All the channels that have broken down Now you bring it up, I'm gonna ring it up Just to hear you sing it out Step from the road to the sea to the sky And I do believe what we rely on When I lay it on, come get to play it on All my life to sacrifice Hey oh, listen what I say, oh I got your hey oh, listen what I say, oh The more I see, the less I know The more I like to let it go Hey oh, whoa Deep beneath the cover of another perfect wonder Where it's so white as snow Privately divided by a world so undecided And there's nowhere to go In between the cover of another perfect wonder Where it's so white as snow Running through the field where all my tracks will be concealed And there's nowhere to go I said hey, hey yeah, oh yeah, tell my love now Hey, hey yeah, oh yeah, tell my love now Deep beneath the cover of another perfect wonder Where it's so white as snow Privately divided by a world so undecided And there's nowhere to go In between the cover of another perfect wonder Where it's so white as snow Running through the field where all my tracks will be concealed And there's nowhere to go I said hey, oh yeah, oh yeah, tell my love now Hey, hey yeah, oh yeah",Hey! I’d love to learn something interesting about the wonders of the world,train
15547,139_1-1,0,MARCO_41_1537305044-14,0,"I would so buy this book if it weren't for the creepy puppet people. I loved so much about this book -- the beautiful calligraphy; the vibrant, rich colors; the textures -- except for the creepy puppet people.  And, OF COURSE, I sang it.  I would so buy this book if it weren't for the creepy puppet people.  ...more flag 1 like · Like · see review Apr 01, 2016 Valerie rated it it was amazing Beautiful illustrations featuring children from multiple ethnic groups illustrate the lyrics from George David Weiss and Bob Thiele's song.  The bright colors of the pictures draw children into the book.  Beautiful illustrations featuring children from multiple ethnic groups illustrate the lyrics from George David Weiss and Bob Thiele's song.  The bright colors of the pictures draw children into the book.  ...more flag 1 like · Like · see review Apr 22, 2016 Theresa rated it really liked it What a Wonderful World (Hardcover) by George David Weiss Reading this book to kindergarten first and second grade.  Kindergarten was mesmerized by the book, and the song.  The kids thought it was too fast to read the story as a song.",Hey! I’d love to learn something interesting about the wonders of the world,train
15510,139_1-1,0,MARCO_25_754369669-1,0,"10 Cultural Differences And Facts That Make The World Interesting 10 Cultural Differences And Facts That Make The World Interesting by Jeffrey Nelson The world is big.  Very big.  It is full of a plethora of different people, places, and things.  We tend to think of the world in segments: countries, people, languages, cities, etc.  However, the world, when thought of as a whole, is a very interesting place in and of itself.  Famous bowls in India are also regularly found in Mexico.  The German Schnitzel is very similar to the Mexican milanesa.  As different as cultures are, there are also a ton of similarities.  Here are a few interesting facts that really help make our world a fun place to live.  There are over 6,000 languages spoken in the world today, many of which are spoken by fewer than a few hundred people.  The top 10 or 12 languages however make up the vast majority of all of the speakers in the world.  Mexicans celebrate New Years Eve by eating 12 grapes at the stroke of midnight.  This tradition is actually fairly common among Latin American countries and dates back to their ancestors.  Puero Ricans invented the Pina Colada - the delicious coconut based drink.  Sipping a Pina Colada on a beach in Puerto Rico is, in fact, very rico.",Hey! I’d love to learn something interesting about the wonders of the world,train
15777,139_1-3,0,MARCO_19_842559786-10,0,"In popular culture The song is used in the 1978 film Animal House in the well-known lunchroom scene where Bluto ( John Belushi) gathers food in preparation for a food fight. The song was also included in the 1983 film Breathless.  The original Sam Cooke version of the song comprised the title soundtrack of the 2005 film Hitch .  After a Greg Chapman cover of the song was featured prominently in the 1985 film Witness in a scene where Harrison Ford dances with Kelly McGillis, 'Wonderful World' gained further exposure.  Particularly in the United Kingdom, where a copy of the song, produced by Karl Jenkins and Mike Ratledge and with vocals sung by Barbadian Tony Jackson, a backing singer for Paul Young, appeared in 'Bath', a well-remembered, Roger Lyons-directed 1985 advertisement for Levi's 501 jeans.  As a result, the Sam Cooke version of the song became a hit in the UK, reaching No.2 and selling a certified 250,000 copies.  In a 2005 poll by the UK's Channel Four the song was voted the 19th-greatest song ever to feature in a commercial.  The song is featured in the Mafia III 's Official Soundtrack, published on October 7, 2016.",Why did Larry Newton dislike “What a wonderful world” by Louis Armstrong?,train
15851,139_1-3,0,MARCO_45_1269696153-2,0,"Interscope 'Do You Know?' was released as the lead single from Enrique Iglesias' eighth studio album Insomniac. It has the subtitle 'The Ping Pong Song' because of the sound of a ping pong ball bouncing that is used as part of the percussion track.  Enrique Iglesias performed the song live on Dancing With the Stars.  'Do You Know?' had moderate success on the US pop chart, but it went to #3 on the dance chart.  It was also a top 10 pop smash in countries around the world while topping both the Latin songs and tropical songs radio charts in the US in the Spanish version titled 'Dimelo.' 08 of 10 'Could I Have This Kiss Forever' with Whitney Houston (2000)  Interscope Enrique Iglesias and Whitney Houston initially recorded the parts in 'Could I Have This Kiss Forever' in separate studios.  They finally came together to put together the single version of the song.  Whitney Houston was one of the world's top pop stars, and Enrique Iglesias was just rising into the pop mainstream when 'Could I Have This Kiss Forever' was released.  The song performed poorly on charts in the US missing the top 40 but it was a top 10 smash around the world and reached the top 10 on the US adult contemporary chart.",Why did Larry Newton dislike “What a wonderful world” by Louis Armstrong?,train
15826,139_1-3,0,MARCO_37_358554365-2,0,"Romans 1:20 points out, “For since the creation of the world God’s invisible qualities – his eternal power and divine nature – have been clearly seen, being understood from what has been made, so that people are without excuse.” You can get to know your Creator’s boundless creativity more while exploring natural settings.  In my book Wake Up to Wonder, I describe how parts of nature commonly found around the world – the sun, water, rocks, trees, and flowers – reveal more about the mystery of who God is and how we can relate to him.  Mysteries can spark your curiosity to seek God more – and when you do, you can encounter wonder that will expand your perspective.  Mysteries Show That God Values Lifelong Learning When you encounter a mystery, you’re challenged to go beyond the limits of what you know, what you understand, and what you think is possible.  Mysteries challenge you to step out of your comfort zone.  They call you to evaluate and expand the ways you think and feel, opening doors for you to walk through to wonder.  Jesus invites you to learn from him continually.",Why did Larry Newton dislike “What a wonderful world” by Louis Armstrong?,train
15665,139_1-3,0,KILT_3315140-4,0,"Meanwhile, John Siamas, co-founder of Keen Records, discovered the 'demo' recording of 'Wonderful World' among unreleased Cooke recordings. Keen released 'Wonderful World' in competition with RCA's issue of 'You Understand Me' in the same week.  'Wonderful World' quickly became Cooke's best-performing single since his first hit 'You Send Me,' reaching number 12 on the 'Billboard' Hot 100 and number two on the magazine's Hot R&B Sides chart.  'Billboard' reviewed the single upon its release, giving it four stars and writing, 'Moderate rocker gets a smooth belt from Sam Cooke in his usual, salable style.'   In 2004, the song was placed 373rd in 'Rolling Stone' magazine's 500 Greatest Songs of All Time.   Section::::Later versions.   Herman's Hermits had a major hit in the mid-1960s with an uptempo version of the song (omitting one verse) which reached number four in the US and number seven in the UK.  The Hermits' version was, according to singer Peter Noone and guitarist Keith Hopwood, done as a tribute to Cooke upon his death.   Otis Redding recorded a version of the song on his 1965 album 'Otis Blue'.",Why did Larry Newton dislike “What a wonderful world” by Louis Armstrong?,train
15677,139_1-3,0,KILT_4616157-3,0,"But the cast had heard the speech and our throats almost dropped to our toes, because if the audience had heard the Cuban Missile Speech, we would not have received the reaction we did.' During the Cuban Missile Crisis, Cadence Records almost canceled the distribution of the record, assuming America would be going to war.   Section::::Effect on popular culture.   Although the comedy album boom was mushrooming by 1962, production of a record imitating the president met stiff opposition.  James Hagerty, a top executive for ABC-Paramount Records and President Dwight D. Eisenhower’s former press secretary, said the proposed album would be 'degrading to the presidency' and proclaimed that 'every Communist country in the world would love this record.'  After other rejections, Cadence Records agreed to take on the project, and within a month the record was appearing on store shelves, and seeing brisk sales.  Within two weeks it had sold more than 1 million copies, pushing past the debut album by Peter, Paul and Mary.   Within weeks, many Americans could recite favorite lines from the record, including 'the rubber schwan [  swan] is mine', and 'move ahead...with great vigah [  vigor]', the latter lampooning the President's own words.",Why did Larry Newton dislike “What a wonderful world” by Louis Armstrong?,train
